PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Text Value,Standard Units,Activity Comment,Data Validity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Standardized version of non-numeric measurement,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments,Comment reflecting whether the values for this activity measurement are likely to be correct
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,,,
489,520071594,177662320,C=CC[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC=CC(=C3)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
490,520071595,177662321,CC1=CC(=CC2=C1NC=C2CC3=CC=C(C=C3)C4=NNN=N4)C#N,Unspecified,,,,34.961,IC50,=,34961,,nM,,
491,520071596,177662322,C1=CC(=CC(=C1)C2=NNN=N2)CC3=CNC4=C3C=C(C=C4)Cl,Unspecified,,,,22.427,IC50,=,22427,,nM,,
492,520071597,177662323,C=CC[C@@H](C1=CC=C(C=C1)C2=NNN=N2)NC3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,5.691,IC50,=,5691,,nM,,
493,520071597,177662323,C=CC[C@@H](C1=CC=C(C=C1)C2=NNN=N2)NC3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,5.807,IC50,=,5807,,nM,,
494,520071598,177662324,CC1=CC2=C(C=CNC2=O)C(=C1)C3=CC4=C(C=C3)NC(=C4)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
495,520071599,177662325,COC1=NN=C(C=C1C2=CC3=C(C=C2)NC(=C3)C(=O)O)C(F)(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
496,520071600,177662326,C1CC1C2=NN=C(S2)C(=O)NC3=NC=CC(=C3)CCCN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
497,520071603,177662328,CN1C=C2C(=CC(=CC2=N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
498,520071605,177662330,C1COC[C@]1(C2=NNN=N2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
499,520071606,177662331,COCC(=O)N1CCC(CC1)[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
500,520071607,177662332,CC(=CC1=CC(=CC=C1)C2=NNN=N2)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,8.821,IC50,=,8821,,nM,,
501,520071607,177662332,CC(=CC1=CC(=CC=C1)C2=NNN=N2)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,11.786,IC50,=,11786,,nM,,
502,520071608,177662333,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)C#N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
503,520071609,177662334,COC(=O)[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
504,520071610,177662335,C1=CC=NC(=C1)NC(=O)C2=C3C(=CC(=C2)Cl)NC(=N3)C4=CC=CC(=C4)C#N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
505,520071612,177662336,C1COCC=C1C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
506,520071614,177662338,C1CC1C2=C(C=C(C=C2)Br)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
507,520071615,177662339,C1CNCCC1CC2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,33.347,IC50,=,33347,,nM,,
508,520071620,177662344,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=C(C=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
509,520071620,177662344,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=C(C=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
510,520071623,177662347,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CC(=C3)OCCN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
511,520071624,177662348,CS(=O)(=O)C1=CC=CC(=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
512,520071625,177662349,CN(C)C(=O)CCCC1=NC2=C(C=C(C=C2N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
513,520071628,177662352,CCCC(=O)NC1=CC(=CC(=C1)C(=O)NC2=CC=CC(=C2)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
514,520071629,177662353,CC1=CC(=C(S1)NC(=O)[C@H]2CCCO2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
515,520071630,177662354,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=C(C=CC(=C3)CN)O)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
516,520071631,177662355,C1COC[C@H]1C2=CC(=NC=C2)NC(=O)C3=CC(=C4C(=C3)C=CN4)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
517,520071632,177662356,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)Br)N3C=NN=N3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
518,520071633,177662357,C1C2=C(C=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)NC1=O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
519,520071637,177662361,CC1=CC(=CC(=N1)C(=O)NC2=CC=CC(=C2)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
520,520071638,177662362,CCCCS(=O)(=O)N1CCC(CC1)[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,98.981,IC50,=,98981,,nM,,
521,520071640,177662364,C1CC2=C([C@H]1N)C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
522,520071644,177662368,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C(=C3)F)NC(=O)N4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
523,520071645,177662369,C1CC1C2=NC(=CO2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
524,520071647,177662371,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=C(C=C3)CCN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
525,520071648,177662372,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)NC3=C(C=CC=N3)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
526,520071650,177662374,C1[C@H]([C@@H]1C2=C(C=CC3=C2C=NN3)Cl)C4=CC5=C(CNC5)C=C4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
527,520071652,177662376,CN1N=CC(=N1)CN2CCC(CC2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
528,520071655,177662379,COCCN1[C@@H]([C@H](CC1=O)C(=O)NC2=CC=CC(=C2)CN)C3=CC(=C(C=C3)Cl)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
529,520071656,177662380,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC(=CC(=C3)C4=NNN=N4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
530,520071657,177662381,C1=CC=C(C=C1)COC(=O)N[C@H](C2=CC(=CC=C2)OCCN3C=CC=N3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
531,520071658,177662382,C1COC[C@H]1C2=CC(=NC=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
532,520072283,177662510,COCC1=CC(=CC(=C1)NC(=O)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
533,520072287,177662514,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=C(NC4=CC=C3)C(F)(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
534,520072288,177662515,C1COC2=NC=CC(=C21)C3=CC(=CC(=C3)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
535,520072289,177662516,C1CC1C2=COC(=N2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
536,520072290,177662517,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NCCC3=NNN=N3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
537,520072291,177662518,COC1=CC(=C(C=C1)OC)[C@H]2CCCN2C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
538,520072293,177662520,CC1=NC2=C(C=CC=C2N1)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
539,520072294,177662521,C1COCC(=C1)C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
540,520072295,177662522,CC[C@H](CC1=NNN=N1)C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)SC,Unspecified,,,,40.638,IC50,=,40638,,nM,,
541,520072296,177662523,C1CNCCC1C2=CNC3=C2C=C(C=C3)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,75.904,IC50,=,75904,,nM,,
542,520072300,177662527,C1COCCC1(C2=CC(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
543,520072301,177662528,C1CC2=C(C1)C=C(C=C2)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
544,520072302,172991051,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=O)N4,Unspecified,,,,54.401,IC50,=,54401,,nM,,
545,520072303,124020347,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C=O)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
546,520072304,177662529,C1CC1C2=CC(=CC(=O)N2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
547,520072306,177662531,CCN(C)S(=O)(=O)N1CCC(CC1)[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
548,520072310,177662535,C1CN(C[C@H]1NCC2=CNC3=CC=CC=C32)CC4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
549,520072311,177662536,CCOC1=CC=CC(=C1)C2=C(C=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O)C,Active,,,,7.336,IC50,=,7336,,nM,,
550,520072313,177662538,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=C(C=C3)CCCC(=O)O)Cl,Unspecified,,,,27.29,IC50,=,27290,,nM,,
551,520072313,177662538,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=C(C=C3)CCCC(=O)O)Cl,Unspecified,,,,21.144,IC50,=,21144,,nM,,
552,520072314,177662539,C1=CC=C(C=C1)C2=CC(=CC(=C2)Cl)S(=O)(=O)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,16.385,IC50,=,16385,,nM,,
553,520072314,177662539,C1=CC=C(C=C1)C2=CC(=CC(=C2)Cl)S(=O)(=O)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,28.394,IC50,=,28394,,nM,,
554,520072315,177662540,C1C(CN1C2=NC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
555,520072316,177662541,C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=CC(=C2)C#N)Cl)C3=NNN=N3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
556,520072320,177662545,C1=CC(=CC=C1CC2=C(NC3=C2C=C(C=C3)Br)C(=O)N)C4=NNN=N4,Unspecified,,,,26.768,IC50,=,26768,,nM,,
557,520072322,177662547,C1C[C@H]2[C@H](CC(=O)N2)N(C1)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,75.51,IC50,=,75510,,nM,,
558,520072322,177662547,C1C[C@H]2[C@H](CC(=O)N2)N(C1)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,46.109,IC50,=,46109,,nM,,
559,520072322,177662547,C1C[C@H]2[C@H](CC(=O)N2)N(C1)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
560,520072322,177662547,C1C[C@H]2[C@H](CC(=O)N2)N(C1)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
561,520072323,177662548,C1[C@@H]([C@@H](CO1)N2C=C(C=N2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
562,520072324,177662549,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=NN4)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
563,520072325,177662550,C1CNCCC1C2=CC(=CC=C2)NC(=O)C3=CC(=CC(=C3)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
564,520072326,177662551,C1C(CC1N2C=CC=N2)CNC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
565,520072329,177662554,CNC1=C(C=C(C=N1)C(F)(F)F)C2=CC3=C(C=C2)NC(=C3)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
566,520072329,177662554,CNC1=C(C=C(C=N1)C(F)(F)F)C2=CC3=C(C=C2)NC(=C3)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
567,520072331,177662556,C1=CC=C(C=C1)COC(=O)N[C@H](C2=CC(=CC=C2)OCC3=CC=NC=C3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
568,520072332,177662557,C1CC(=O)NC2=CC=CC(=C21)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
569,520072335,177662559,C1C2=C(CN1)C=C(C=C2)C(=O)NC3=CC4=C(COC4=O)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
570,520072336,177662560,C1CC2([C@H]1NC(=O)C3=C4CC(=O)NC4=CC=C3)CCOCC2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
571,520072337,177662561,CC1=C(N=C(O1)C2CC2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
572,520072339,177662563,C1=CC=C(C=C1)COC(=O)NC2=CC(=C(C(=C2)C(F)(F)F)F)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
573,520072341,177662565,CC1=CC(=C(C=C1C)[C@@H](CC(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)C,Unspecified,,,,11.62,IC50,=,11620,,nM,,
574,520072343,177662567,CC1=C(C=C(C=C1)CN)C2=CC(=CC=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
575,520072346,177662570,CC(C)NC(=O)[C@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(C=C3)[C@H](NC4)CC=C,Unspecified,,,,56.942,IC50,=,56942,,nM,,
576,520072348,177662572,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3)CN)Cl)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
577,520072349,177662573,CNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC=CC(=C3)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
578,520072350,177662574,CN1C=C(C=CC1=O)C2=CC(=CC=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
579,520072351,177662575,C1=CC(=CC(=C1)NC(=O)C2=C3C=NNC3=CC(=C2)Cl)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
580,520072351,177662575,C1=CC(=CC(=C1)NC(=O)C2=C3C=NNC3=CC(=C2)Cl)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
581,520072352,177662576,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C(=CC(=C3)Cl)C=CO4)C(=O)NCC(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
582,520072354,177662578,C1C(CN1)C2=C3C=CC=C(C3=NN2)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,22.74,IC50,=,22740,,nM,,
583,520072354,177662578,C1C(CN1)C2=C3C=CC=C(C3=NN2)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,26.359,IC50,=,26359,,nM,,
584,520072355,177662579,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=C(C4=C(C=C3)C(=O)N(CC4)C)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
585,520072356,177662580,CN1C2=CC(=CC(=C2C=N1)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
586,520072357,177662581,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=CC(=C3)CN4C=CC=N4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
587,520072359,177662583,C1COC[C@H]1OC2=NC=C(C=C2)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
588,520072360,177662584,CCNC(=O)NC1=CC(=CC(=C1)C(=O)NC2=C(C=CC(=C2)CCCN)F)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
589,520072365,177662589,CC(C)NC1=C(N=C2N1C3=C(CNC3)C=C2)C4=C5C=NNC5=CC(=C4)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
590,520072366,177662590,C1COC2=C(N1)C=C(C=C2)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
591,520072367,177662591,CC(C)C1=CC(=CC(=C1)C2=CC3=C(C=C2)NC(=C3)C(=O)O)S(=O)(=O)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
592,520072368,177662592,CCC1=C(SC(=C1)C(=O)NC2=CC3=C(CNC3)C=C2)C4=CC=C(C=C4)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
593,520072369,177662593,CN1CCC(CC1)[C@H]2CCCN(C2)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
594,520072370,177662594,CC(C)(C)OC(=O)NCC1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=NNN=N4,Unspecified,,,,10.673,IC50,=,10673,,nM,,
595,520072371,177662595,C1=CC(=CC=C1CCCCN)NC(=O)C2=C3C=NNC3=CC(=C2)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
596,520072372,177662596,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=NC4=CC=CC=C4S3,Unspecified,,,,87.784,IC50,=,87784,,nM,,
597,520072373,177662597,C1CNCC2=C1C=C(C=C2)CNC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
598,520072374,177662598,C1=CC(=CC(=C1)NC(=O)C2=C3C=NNC3=CC(=C2)Cl)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
599,520072375,177662599,CCCN1C2=C(C=C(C=C2)Cl)[C@](C1=O)(C(=O)N)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
600,520072376,177662600,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC(=C3)C4=CC=CC(=C4)CC(=O)O)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
601,520072377,177662601,C1CNC[C@H]1C2=CC=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,97.291,IC50,=,97291,,nM,,
602,520072378,177662602,C1[C@@H]([C@H](CN1CC2=CC=CC=C2)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)C5=CC=CC(=C5)C6=NNN=N6,Active,,,,5.875,IC50,=,5875,,nM,,
603,520072378,177662602,C1[C@@H]([C@H](CN1CC2=CC=CC=C2)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)C5=CC=CC(=C5)C6=NNN=N6,Active,,,,5.956,IC50,=,5956,,nM,,
604,520072379,177662603,C1C2=C(CN1)C=C(C=C2)NCC3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
605,520072379,177662603,C1C2=C(CN1)C=C(C=C2)NCC3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
606,520072380,177662604,C1CNC[C@@]12CCN(C2)C(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
607,520072381,177662605,C1CNCCC1CNC(=O)C2=C3C=NNC3=CC(=C2)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
608,520072382,172991039,C1COC2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
609,520072383,177662606,C[C@@H](C(=O)O)NC(=O)C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
610,520072384,177662607,C1OC2=C(O1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
611,520072385,177662608,CCC1=C(SC(=C1)C(=O)NC2=CC=CC(=C2)C3=NNN=N3)C,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
612,520072386,177662609,C[C@H]1CNC[C@@H]1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,96.615,IC50,=,96615,,nM,,
613,520072391,177662614,C1=CC=C(C=C1)COC2=C(C=C(C=C2Cl)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,42.631,IC50,=,42631,,nM,,
614,520072392,177662615,C1C2=C(C=CC=C2NC1=O)C(=O)NC3=CC=CC(=C3)CCN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
615,520072393,177662616,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=CC(=CC4=CC=CC=C43)Br)C(=O)NCC(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
616,520072394,172991032,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
617,520072395,177662617,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
618,520072396,177662618,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Cl)NC(=N4)C5=CC=CC(=C5)C#N,Unspecified,,,,17.295,IC50,=,17295,,nM,,
619,520072396,177662618,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Cl)NC(=N4)C5=CC=CC(=C5)C#N,Unspecified,,,,12.175,IC50,=,12175,,nM,,
