PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Text Value,Standard Units,Activity Comment,Data Validity Comment
520,520081172,177665322,CC(C)(C)NC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
521,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Active,,,,3.207,EC50,=,3207,,nM,,
522,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Active,,,,3.709,EC90,=,3.709,,uM,,
523,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Active,,,,1.548,EC50,=,1548,,nM,,
524,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Active,,,,1.729,EC90,=,1.729,,uM,,
525,520081207,177665355,C1CC1C2=NC=C(S2)C3=CC(=CC(=C3)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,11.614,EC50,=,11614,,nM,,
526,520081207,177665355,C1CC1C2=NC=C(S2)C3=CC(=CC(=C3)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,12.5,EC90,>,12.5,,uM,Falls Outside The Dose Series,
527,520081210,177665358,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)N[C@@H](C#N)C3=CC=C(C=C3)C4=NNN=N4)Cl,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
528,520081210,177665358,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)N[C@@H](C#N)C3=CC=C(C=C3)C4=NNN=N4)Cl,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
529,520081211,177665359,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=CC=CC=C43)Cl,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
530,520081211,177665359,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=CC=CC=C43)Cl,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
531,520081213,177665361,CNC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC(=CC(=C3)C(=O)O)CN,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
532,520081213,177665361,CNC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC(=CC(=C3)C(=O)O)CN,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
533,520081226,177665373,C1CS(=O)(=O)CC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,25,EC50,>,25000,,nM,Falls Outside The Dose Series,
534,520081226,177665373,C1CS(=O)(=O)CC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,25,EC90,>,25,,uM,Falls Outside The Dose Series,
535,520081228,177665375,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl)C5=CN=NC=C5,Unspecified,,,,6.25,EC50,>,6250,,nM,Falls Outside The Dose Series,
536,520081228,177665375,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl)C5=CN=NC=C5,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
537,520082022,177665512,C1CC1C2=NC=C(O2)C3=NC4=C(C=C(C=C4N3)F)C(=O)NC5=CC6=C(CNC6)C=C5,Active,,,,2.333,EC50,=,2333,,nM,,
538,520082022,177665512,C1CC1C2=NC=C(O2)C3=NC4=C(C=C(C=C4N3)F)C(=O)NC5=CC6=C(CNC6)C=C5,Active,,,,2.872,EC90,=,2.872,,uM,,
539,520082022,177665512,C1CC1C2=NC=C(O2)C3=NC4=C(C=C(C=C4N3)F)C(=O)NC5=CC6=C(CNC6)C=C5,Active,,,,2.301,EC50,=,2301,,nM,,
540,520082022,177665512,C1CC1C2=NC=C(O2)C3=NC4=C(C=C(C=C4N3)F)C(=O)NC5=CC6=C(CNC6)C=C5,Active,,,,2.991,EC90,=,2.991,,uM,,
541,520082032,177665521,C1=CN(C=C1)C2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)CN)Cl,Unspecified,,,,14.435,EC50,=,14435,,nM,,
542,520082032,177665521,C1=CN(C=C1)C2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)CN)Cl,Unspecified,,,,17.22,EC90,=,17.22,,uM,,
543,520082077,177665566,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)NC(=O)C4=O,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
544,520082077,177665566,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)NC(=O)C4=O,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
545,520082099,177665588,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)C(=O)N)Cl)CN,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
546,520082099,177665588,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)C(=O)N)Cl)CN,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
547,520082117,172991054,C1COCCC1NC(=O)[C@@H](C2=C3C=NNC3=CC(=C2)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
548,520082117,172991054,C1COCCC1NC(=O)[C@@H](C2=C3C=NNC3=CC(=C2)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
549,520082122,177665609,C[C@]1(C[C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)CN,Active,,,,2.112,EC50,=,2112,,nM,,
550,520082122,177665609,C[C@]1(C[C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)CN,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
551,520082123,177665610,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CN,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
552,520082123,177665610,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CN,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
553,520082135,177665621,C1CN(CCC1C2=CC=CC3=C2C=CN=C3)CC4=CNC5=CC=CC=C54,Active,,,,2.686,EC50,=,2686,,nM,,
554,520082135,177665621,C1CN(CCC1C2=CC=CC3=C2C=CN=C3)CC4=CNC5=CC=CC=C54,Unspecified,,,,13.31,EC90,=,13.31,,uM,,
555,520082136,177665622,CC1=C(C(=CC=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4)O,Unspecified,,,,46.9,EC50,=,46900,,nM,,
556,520082136,177665622,CC1=C(C(=CC=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4)O,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
557,520082136,177665622,CC1=C(C(=CC=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4)O,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
558,520082136,177665622,CC1=C(C(=CC=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4)O,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
559,520082140,177665626,CCC1=C(SC(=C1)C(=O)NC2=CC=CC(=C2)CN)C3=CC=C(C=C3)Cl,Active,,,,7.883,EC50,=,7883,,nM,,
560,520082140,177665626,CCC1=C(SC(=C1)C(=O)NC2=CC=CC(=C2)CN)C3=CC=C(C=C3)Cl,Active,,,,9.709,EC90,=,9.709,,uM,,
561,520082143,177665629,CNC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)CN,Active,,,,7.813,EC50,=,7813,,nM,,
562,520082143,177665629,CNC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)CN,Unspecified,,,,10.26,EC90,=,10.26,,uM,,
563,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
564,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
565,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
566,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
567,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
568,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
569,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,6.25,EC50,>,6250,,nM,Falls Outside The Dose Series,
570,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
571,520082164,177665647,CN1C=C2C=C(C=C(C2=N1)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Active,,,,0.704,EC50,=,704,,nM,,
572,520082164,177665647,CN1C=C2C=C(C=C(C2=N1)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Active,,,,0.391,EC90,<,0.391,,uM,Falls Outside The Dose Series,
573,520082171,177665653,C=CC[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=C(C=C3)C4=NNN=N4,Active,,,,1.84,EC50,=,1840,,nM,,
574,520082171,177665653,C=CC[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=C(C=C3)C4=NNN=N4,Active,,,,9.024,EC90,=,9.024,,uM,,
575,520082173,172991041,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NNN=C34)F,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
576,520082173,172991041,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NNN=C34)F,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
577,520082183,177665664,CC(=CC1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)C3=CC=CC(=C3)CN,Unspecified,,,,1.563,EC50,>,1563,,nM,Falls Outside The Dose Series,
578,520082183,177665664,CC(=CC1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)C3=CC=CC(=C3)CN,Unspecified,,,,1.563,EC90,>,1.563,,uM,Falls Outside The Dose Series,
579,520082197,177665678,C1CC[C@H]2[C@@H](CC1)[C@H]([C@H]2C(=O)NC3=CC=CC(=C3)CCN)NC(=O)OCC4=CC=CC=C4,Active,,,,8.833,EC50,=,8833,,nM,,
580,520082197,177665678,C1CC[C@H]2[C@@H](CC1)[C@H]([C@H]2C(=O)NC3=CC=CC(=C3)CCN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,13.01,EC90,=,13.01,,uM,,
581,520082202,177665683,CC1=CC(=NN1)C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
582,520082202,177665683,CC1=CC(=NN1)C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
583,520082208,177665688,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NN(N=C34)C5=CC=CC=N5)F,Active,,,,2.18,EC50,=,2180,,nM,,
584,520082208,177665688,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NN(N=C34)C5=CC=CC=N5)F,Active,,,,3.436,EC90,=,3.436,,uM,,
585,520082208,177665688,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NN(N=C34)C5=CC=CC=N5)F,Unspecified,,,,6.25,EC50,>,6250,,nM,Falls Outside The Dose Series,
586,520082208,177665688,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NN(N=C34)C5=CC=CC=N5)F,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
587,520082226,177665705,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC=C5,Unspecified,,,,0.391,EC50,>,391,,nM,Falls Outside The Dose Series,
588,520082226,177665705,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC=C5,Unspecified,,,,0.391,EC90,>,0.391,,uM,Falls Outside The Dose Series,
589,520082226,177665705,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC=C5,Unspecified,,,,6.25,EC50,>,6250,,nM,Falls Outside The Dose Series,
590,520082226,177665705,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC=C5,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
