"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5604806";"";"None";"420.85";"1";"5.94";"ASAP-0027839";"O=C(Nc1cc(Cl)cc(-c2ccc3[nH]c(C(=O)O)cc3c2)c1)OCc1ccccc1";"EC50";"'>'";"12500.0";"nM";"";"";"Falls Outside The Dose Series";"UO_0000065";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Baseline response = 0.0 % | Hill slope = -1.036 None | Maximum measured = 105.58 % | Maximum response = 100.0 % | Minimum measured = 51.85 % | P-gp concentration = 500.0 nM | R squared = 0.535 None";"";"";"12.5"
"CHEMBL5604564";"";"None";"420.94";"1";"5.86";"ASAP-0027782";"NCCc1ccc([C@H]2C[C@@H]2c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)cc1";"EC90";"'>'";"6.25";"uM";"";"";"Falls Outside The Dose Series";"UO_0000064";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Maximum measured = 221.09 % | Minimum measured = 80.64 % | P-gp concentration = 500.0 nM";"";"";"6.25"
"CHEMBL5598589";"";"None";"434.88";"1";"5.86";"ASAP-0029001";"O=C(O)Cc1c[nH]c2cc(-c3cc(Cl)cc(NC(=O)OCc4ccccc4)c3)ccc12";"EC50";"'='";"28131.0";"nM";"4.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Baseline response = 0.0 % | EC50 CI (lower) = 15.78 uM | EC50 CI (upper) = 50.14 uM | Hill slope = -3.369 None | Maximum measured = 96.54 % | Maximum response = 100.0 % | Minimum measured = 12.12 % | P-gp concentration = 500.0 nM | R squared = 0.802 None";"";"";"28.131"
"CHEMBL5605111";"";"None";"347.49";"1";"5.16";"ASAP-0016236";"c1ccc2sc(C3CCN(Cc4c[nH]c5ccccc45)CC3)nc2c1";"EC50";"'>'";"18000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5661953";"Functional CPE-based assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Huh7 cells. Cells are treated with antiviral candidates that are serially diluted. EC50 is reported via analysis of MTT/MTS assay as a readout of CPE. The assay has been performed by National Institute of Allergy and Infectious Diseases.";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL3307515";"";"";"";"18.0"
"CHEMBL5605349";"";"None";"406.86";"0";"3.75";"ASAP-0031747";"O=C(NCC(F)F)[C@H](Nc1cnc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1";"EC50";"'>'";"50000.0";"nM";"";"";"Falls Outside The Dose Series";"UO_0000065";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Maximum measured = 147.54 % | Minimum measured = 99.77 % | P-gp concentration = 500.0 nM";"";"";"50.0"
"CHEMBL5604471";"";"None";"332.41";"0";"3.92";"ASAP-0029790";"Cc1c(C(=O)Nc2cc(-c3cccnc3)ccn2)cc(C2CC2)n1C";"EC50";"'>'";"6250.0";"nM";"";"";"Falls Outside The Dose Series";"UO_0000065";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Baseline response = 0.0 % | Hill slope = 0.498 None | Maximum measured = 89.9 % | Maximum response = 100.0 % | Minimum measured = 65.39 % | P-gp concentration = 500.0 nM | R squared = 0.493 None";"";"";"6.25"
"CHEMBL5605561";"";"None";"333.40";"0";"2.11";"ASAP-0031692";"O=C(Nc1ccc2c(c1)CNC2)c1cccc2c(C3CNC3)n[nH]c12";"EC50";"'>'";"50000.0";"nM";"";"";"Falls Outside The Dose Series";"UO_0000065";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Maximum measured = 103.76 % | Minimum measured = 75.29 % | P-gp concentration = 500.0 nM";"";"";"50.0"
"CHEMBL5598655";"";"None";"393.76";"0";"4.49";"ASAP-0029123";"FC(F)(F)Oc1cc(Cl)cc2c(Cc3ccc(-c4nnn[nH]4)cc3)c[nH]c12";"EC50";"'='";"11925.0";"nM";"4.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Baseline response = 0.0 % | Hill slope = -34.0 None | Maximum measured = 142.47 % | Maximum response = 100.0 % | Minimum measured = 16.78 % | P-gp concentration = 500.0 nM | R squared = 0.605 None";"";"";"11.925"
"CHEMBL5606033";"";"None";"293.33";"0";"2.04";"ASAP-0029950";"O=C1Cc2cc(C(=O)Nc3ccc4c(c3)CNC4)ccc2N1";"EC50";"'>'";"50000.0";"nM";"";"";"Falls Outside The Dose Series";"UO_0000065";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Maximum measured = 183.11 % | Minimum measured = 101.64 % | P-gp concentration = 500.0 nM";"";"";"50.0"
"CHEMBL5598794";"";"None";"412.25";"0";"3.49";"ASAP-0029372";"COC(=O)c1cc(Br)cc2c(Cc3ccc(-c4nnn[nH]4)cc3)c[nH]c12";"EC50";"'>'";"50000.0";"nM";"";"";"Falls Outside The Dose Series";"UO_0000065";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Maximum measured = 157.5 % | Minimum measured = 51.5 % | P-gp concentration = 500.0 nM";"";"";"50.0"
"CHEMBL5605005";"";"None";"420.85";"1";"5.94";"ASAP-0028831";"O=C(Nc1cc(Cl)cc(-c2ccc3cc(C(=O)O)[nH]c3c2)c1)OCc1ccccc1";"EC90";"'>'";"50.0";"uM";"";"";"Falls Outside The Dose Series";"UO_0000064";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Baseline response = 0.0 % | Hill slope = -2.588 None | Maximum measured = 127.29 % | Maximum response = 100.0 % | Minimum measured = 18.34 % | P-gp concentration = 500.0 nM | R squared = 0.622 None";"";"";"50.0"
"CHEMBL5606200";"";"None";"409.90";"1";"5.06";"ASAP-0027585";"CCc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)sc1-c1ccc(Cl)cc1";"EC90";"'>'";"25.0";"uM";"";"";"Falls Outside The Dose Series";"UO_0000064";"";"";"";"";"0";"CHEMBL5661951";"Functional assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 New Guinea C in Vero E6 miRFP670 cells (cotreated with P-gp inhibitor, CP100356). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of fluorescence intensity using high-content imager. The assay has been performed by KU Leuven.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"P-gp inhibitor: CP100356";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL4295411";"Baseline response = 0.0 % | Hill slope = 0.831 None | Maximum measured = 164.16 % | Maximum response = 100.0 % | Minimum measured = 71.56 % | P-gp concentration = 500.0 nM | R squared = 0.225 None";"";"";"25.0"
"CHEMBL4641816";"";"None";"683.65";"2";"5.64";"28";"CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1.O=C(O)C(F)(F)F";"Inhibition";"'='";"60.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4621600";"Antiviral activity against DENV2 infected in human HuH7 cells assessed as reduction in virus titer at 12.5 uM measured after 48 hrs relative to control";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL4619777";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307515";"";"";"";"60.3"
"CHEMBL4094528";"";"None";"405.52";"0";"3.79";"35";"O=C(NC1CCC1)C1CN(c2ccccc2)CC(=O)N1c1ccc2ccsc2c1";"EC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3999675";"Antiviral activity against DENV1 MY97-10245 infected in human A549 cells assessed as decrease in envelope protein production after 48 hrs by immunodetection method";"F";"BAO_0000219";"cell-based format";"dengue virus type 1";"None";"None";"A549";"None";"";"";"";"CHEMBL613360";"dengue virus type 1";"dengue virus type 1";"ORGANISM";"CHEMBL3997825";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307651";"";"";"";"1.8"
"CHEMBL4080470";"";"None";"423.58";"0";"4.08";"12";"CSc1cccc(N2C(=O)CN(c3ccccc3)CC2(C)C(=O)NC2CCCC2)c1";"EC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3999676";"Antiviral activity against DENV2 MY97-10340 infected in human A549 cells assessed as decrease in envelope protein production after 48 hrs by immunodetection method";"F";"BAO_0000219";"cell-based format";"dengue virus type 2";"None";"None";"A549";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL3997825";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307651";"";"";"";"11.0"
"CHEMBL4096059";"";"None";"491.58";"1";"5.02";"20";"CSc1cccc(N2C(=O)CN(c3cc(C(F)(F)F)ccc3C)CC2C(=O)NC2CCCC2)c1";"EC50";"'='";"6100.0";"nM";"5.21";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3999675";"Antiviral activity against DENV1 MY97-10245 infected in human A549 cells assessed as decrease in envelope protein production after 48 hrs by immunodetection method";"F";"BAO_0000219";"cell-based format";"dengue virus type 1";"None";"None";"A549";"None";"";"";"";"CHEMBL613360";"dengue virus type 1";"dengue virus type 1";"ORGANISM";"CHEMBL3997825";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307651";"";"";"";"6.1"
"CHEMBL4099416";"";"None";"489.56";"1";"6.00";"10";"CSc1cccc(N(C(=O)c2cc3ccc(C(F)(F)F)cc3[nH]2)[C@@H](C)C(=O)NC2CCCC2)c1";"EC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3999675";"Antiviral activity against DENV1 MY97-10245 infected in human A549 cells assessed as decrease in envelope protein production after 48 hrs by immunodetection method";"F";"BAO_0000219";"cell-based format";"dengue virus type 1";"None";"None";"A549";"None";"";"";"";"CHEMBL613360";"dengue virus type 1";"dengue virus type 1";"ORGANISM";"CHEMBL3997825";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307651";"";"";"";"2.2"
"CHEMBL4079772";"";"None";"487.55";"1";"5.20";"29";"O=C(NC1CCCC1)C1CN(c2ccc(C(F)(F)F)cc2)CC(=O)N1c1ccc2ccsc2c1";"EC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3999676";"Antiviral activity against DENV2 MY97-10340 infected in human A549 cells assessed as decrease in envelope protein production after 48 hrs by immunodetection method";"F";"BAO_0000219";"cell-based format";"dengue virus type 2";"None";"None";"A549";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL3997825";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307651";"";"";"";"0.3"
